	Protein IDs	1	5	8	11	13	22
4372	SYVN1|syvn1.L|gene4600|rna13416	4185.05	0.0	5318.0	0.0	12377.0	12233.0
4373	TAB1|LOC108715765|gene38849|rna80174	2560.925	2676.95	2557.825	3141.45	2815.4	2813.0
4374	TACC1|tacc1.L|gene6014|rna17596	3510.2	0.0	5447.0	0.0	10223.0	12017.0
4375	TACSTD2|epcam.S|gene8648|rna25173	32146.5	0.0	34681.5	0.0	101700.0	117020.0
4376	TAF1|taf1.L|gene50990|rna97715	2642.3999999999996	4852.1	2404.525	7327.85	0.0	0.0
4377	TAF9B|taf9b.S|gene417|rna1204;TAF9|taf9b.L|gene1602|rna4677	8655.75	14751.0	6880.75	14058.0	0.0	0.0
4378	TAGLN2|tagln2.L|gene16727|rna48880	398295.0	94625.5	407731.0	140180.0	823790.0	854760.0
4379	TAGLN2|tagln2.S|gene19769|rna57751;CNN1|cnn2.S|gene8586|rna24984;CNN1|cnn2.L|gene15664|rna45735	372430.0	117948.5	393140.0	169740.0	726480.0	711870.0
4380	TALDO1|taldo1.L|gene34841|rna74519	3029050.0	1795000.0	3425725.0	2640950.0	5731400.0	5360200.0
4381	TAOK3|taok3.S|gene249|rna699;TAOK3|taok3.L|gene6665|rna19508;TAOK1|taok1.S|gene12076|rna35076;TAOK1|taok1.L|gene15092|rna44040;TAOK1|taok2.S|gene2025|rna5877	14032.5	0.0	13254.0	0.0	38488.0	31302.0
4382	TARBP2|tarbp2.S|gene3022|rna8760;TARBP2|tarbp2.L|gene3686|rna10728	15648.0	0.0	20056.0	0.0	36735.0	42082.0
4383	TARDBP|tardbp.S|gene10857|rna31558;TARDBP|tardbp.L|gene8097|rna23605	80611.475	2637.45	90164.825	3813.85	205010.0	274160.0
4384	TARS|tars.L|gene14615|rna42590	531122.5	249495.0	557952.5	327100.0	1000000.0	1000500.0
4385	TARS|tars2.L|gene9126|rna26537	42510.25	26589.0	46234.5	37987.0	65254.0	55688.0
4386	TARSL2|LOC108712947|gene46123|rna90756;TARSL2|tarsl2.L|gene7716|rna22544	103915.5	74019.0	101248.25	106568.5	142590.0	135610.0
4387	TATDN1|tatdn1.L|gene3288|rna9530	45685.5	10296.45	50517.5	15880.5	108790.0	115610.0
4388	TATDN3|tatdn3-like.S|gene12736|rna37009	17756.25	25178.5	17139.65	35673.0	9368.5	12344.0
4389	TBC1D13|tbc1d13.L|gene13153|rna38231	12918.875	3475.45	13372.2	4956.2	29839.0	32570.0
4390	TBC1D15|tbc1d15.L|gene2228|rna6476;TBC1D15|tbc1d15.S|gene9693|rna28201	3228.1000000000004	5486.8	2814.05	8470.45	0.0	0.0
4391	TBC1D23|tbc1d23.L|gene17369|rna50700	2051.7	2955.1	1600.525	4147.75	0.0	0.0
4392	TBC1D23|tbc1d23.S|gene10969|rna31897	2502.15	3974.7	2111.075	5303.9	0.0	0.0
4393	TBC1D24|tbc1d24.1.L|gene20023|rna58438	108111.25	26051.0	110299.0	35994.0	211060.0	199890.0
4394	TBC1D25|LOC108698091|gene35007|rna74766;TBC1D25|LOC108700303|gene43425|rna86813	18294.25	8586.15	18639.275	11542.2	33879.0	30524.0
4395	TBC1D2B|tbc1d2b.L|gene890|rna2613;TBC1D2B|tbc1d2b.S|gene1963|rna5711	238107.75	72318.5	239723.5	119595.0	445000.0	386960.0
4396	TBC1D5|tbc1d5.L|gene4282|rna12464	26740.875	8396.55	27229.2	10896.1	50456.0	51731.0
4397	TBCA|tbca.L|gene16969|rna49577	42440.5	50784.0	38501.75	66259.0	39590.0	38796.0
4398	TBCA|tbca.S|gene13589|rna39545	124010.0	97708.0	128604.0	137845.0	179430.0	174670.0
4399	TBCB|tbcb.L|gene7638|rna22271	55145.0	0.0	58710.0	0.0	128560.0	138210.0
4400	TBCB|tbcb.S|gene8107|rna23628	428212.5	212215.0	442267.5	298640.0	694720.0	731850.0
4401	TBCC|LOC108716441|gene39705|rna81386	41896.25	19811.5	41901.0	27672.5	70753.0	75378.0
4402	TBCD|tbcd.L|gene7242|rna21126;TBCD|LOC108702845|gene39487|rna81082;ITIH2|itih2.S|gene49621|rna95681;ITIH2|itih2.L|gene18833|rna54970	237610.0	205100.0	250752.5	283395.0	314800.0	306730.0
4403	TBCE|tbce.L|gene1274|rna3704	19713.0	0.0	22762.5	0.0	47966.0	47703.0
4404	TBK1|tbk1.L|gene9583|rna27878	2791.125	3226.85	3174.45	3448.1	2678.9	2912.5
4405	TBL2|tbl2.L|gene2169|rna6293;TBL2|LOC108709189|gene46335|rna91040	8722.0	0.0	8993.0	0.0	27435.0	27145.0
4406	TBL3|tbl3.L|gene13003|rna37792	10391.6	2395.2	11252.025	3492.55	24945.0	28338.0
4407	TBRG4|tbrg4.L|gene40685|rna82796	768.625	1043.56	575.4	1340.55	0.0	0.0
4408	TCEA1|tcea1.L|gene16751|rna48956	20507.75	14957.5	23479.75	25636.5	43638.0	45686.0
4409	TCEA1|tcea1.S|gene9321|rna27100	59466.75	26238.5	66047.25	26839.0	149830.0	157470.0
4410	TCEB1|LOC108705823|gene18009|rna52635;TCEB1|LOC108719192|gene16463|rna48080;TCEB1|LOC108695349|gene16883|rna49342;TCEB1|Xelaev18029060m|gene24369|rna63864	302882.5	99567.0	315045.75	123925.0	608890.0	670150.0
4411	TCEB2|elob.L|gene37653|rna78434;TCEB2|LOC108703269|gene44661|rna88672	68797.25	16194.0	68007.5	23684.0	144860.0	193530.0
4412	TCERG1|LOC108713258|gene47637|rna92855;TCERG1|tcerg1.L|gene49435|rna95399	5758.6	3954.1499999999996	6175.0	4477.65	13008.0	11004.0
4413	TCF25|tcf25.L|gene21|rna65	0.0	0.0	0.0	0.0	0.0	0.0
4414	TCIRG1|LOC108696325|gene43955|rna87618	60170.0	42612.5	65804.75	55894.5	95974.0	93874.0
4415	TCN2|tcn2.L|gene15868|rna46366	17904.5	0.0	15991.5	0.0	32620.0	32079.0
4416	TCN2|tcn2.S|gene13509|rna39310	19761.25	7760.4	18379.25	10384.05	27174.0	27193.0
4417	TCP1|tcp1.L|gene9090|rna26454	311945.0	193040.0	320855.0	275085.0	531820.0	474230.0
4418	TCP1|tcp1.S|gene252|rna718	702365.0	481725.0	729885.0	679865.0	1056700.0	926380.0
4419	TCP11L1|tcp11l1.L|gene9948|rna28918	2899.475	5835.25	2923.4750000000004	6751.9	0.0	0.0
4420	TCTN1|tctn1.L|gene38969|rna80383	1163.3000000000002	2497.255	1093.475	2443.4	0.0	0.0
4421	TDP2|tdp2.S|gene13726|rna39927	2049.4	0.0	2125.9	0.0	4384.2	4709.6
4422	TDRD1|tdrd1.L|gene14565|rna42408	3857.6499999999996	2097.75	3759.15	3225.55	4811.9	4545.6
4423	TDRD1|tdrd6.L|gene47655|rna92874	51795.0	24354.0	55636.0	30087.0	85575.0	79964.0
4424	TDRD3|tdrd3.S|gene19342|rna56500;TDRD3|tdrd3.L|gene15622|rna45612	10298.65	9134.7	10927.65	14177.0	13325.0	11062.0
4425	TDRKH|tdrkh.L|gene6378|rna18671	292305.0	106338.0	125003.25	74665.0	132250.0	120900.0
4426	TEP1|tep1.L|gene10198|rna29654	8666.6325	1369.915	10954.7	2121.7	20660.0	20609.0
4427	TES|tes.L|gene9095|rna26466;TES|tes.S|gene12417|rna36103	40413.75	32686.0	37994.25	40960.5	58430.0	48903.0
4428	TFAM|tfam.L|gene7719|rna22552	397182.5	231615.0	436490.0	300920.0	557790.0	448940.0
4429	TFAM|tfam.S|gene9709|rna28247	8027.0	15477.5	9113.5	21370.0	0.0	0.0
4430	TFB1M|tfb1m.L|gene12157|rna35317	6253.575	1965.8000000000002	7270.35	2646.95	13844.0	9903.9
4431	TFCP2|lsf|gene37825|rna78677;TFCP2|tfcp2.L|gene5403|rna15843	13094.275	6547.700000000001	15248.2	10712.9	36769.0	45502.0
4432	TFDP1|tfdp1.L|gene11526|rna33473;TFDP1|tfdp1.S|gene45772|rna90295	1497.9	0.0	2181.75	0.0	7161.6	8008.3
4433	TFG|tfg.L|gene15889|rna46428;TFG|tfg.S|gene12932|rna37574	54116.0	34929.5	64114.5	55780.0	111480.0	113260.0
4434	TFIP11|tfip11.L|gene3544|rna10317	10486.5	0.0	11937.0	0.0	31800.0	31374.0
4435	TFRC|tfrc.L|gene16701|rna48821	24347.25	17965.0	14770.25	11122.0	7388.1	7466.4
4436	TGS1|tgs1.L|gene9213|rna26763	0.0	0.0	0.0	0.0	0.0	0.0
4437	TH1L|nelfcd.L|gene18756|rna54752	12315.0	0.0	14217.0	0.0	33667.0	35415.0
4438	THADA|thada.L|gene3889|rna11356	4321.5	4098.299999999999	5184.15	5805.35	5576.5	6990.0
4439	THG1L|thg1l.L|gene8025|rna23392	19253.75	7311.8	18309.625	9719.3	31056.0	43024.0
4440	THNSL2|thnsl2.L|gene14432|rna42007	222927.5	77434.0	245332.0	100626.5	408860.0	395120.0
4441	THOC1|thoc1.L|gene6029|rna17648	17571.75	4305.05	22107.225	5768.9	49222.0	50456.0
4442	THOC2|thoc2.L|gene17205|rna50238;THOC2|thoc2.S|gene10781|rna31335	41561.75	31399.5	47477.25	44705.0	71628.0	61662.0
4443	THOC3|thoc3.L|gene16484|rna48164	28206.5	0.0	30072.5	0.0	87317.0	121960.0
4444	THOC5|thoc5.L|gene7534|rna21958;THOC5|thoc5.S|gene5699|rna16683	2876.05	2102.3500000000004	2908.1000000000004	3587.4	4247.8	5181.6
4445	THOC6|thoc6.L|gene39576|rna81207	20593.7	5701.4	23784.175	7796.049999999999	41393.0	41884.0
4446	THOP1|thop1.S|gene15472|rna45164;THOP1|thop1.L|gene5115|rna14953	1460950.0	618055.0	1548382.5	880955.0	2510300.0	2645600.0
4447	THRAP3|thrap3.S|gene46656|rna91520;THRAP3|thrap3.L|gene4316|rna12582	20545.525	8692.05	27874.225	22201.0	96389.0	120080.0
4448	THUMPD1|thumpd1.S|gene12183|rna35393;THUMPD1|thumpd1.L|gene10377|rna30163	0.0	0.0	0.0	0.0	0.0	0.0
4449	THUMPD3|thumpd3.L|gene15932|rna46569	292155.0	140595.0	303130.0	174960.0	504690.0	520220.0
4450	TIA1|LOC108712771|gene36674|rna77101	0.0	0.0	0.0	0.0	0.0	0.0
4451	TIA1|tia1.L|gene12257|rna35627	16705.0	24965.5	12798.25	36100.0	0.0	0.0
4452	TIAL1|tial1.S|gene8087|rna23579;TIAL1|tial1.L|gene16395|rna47889	20225.4975	397.235	23882.285	412.41999999999996	62317.0	68404.0
4453	TIMELESS|timeless.S|gene15754|rna46017;TIMELESS|timeless.L|gene43862|rna87499	24522.25	27595.5	29493.0	32886.0	36788.0	33123.0
4454	TIMM10|timm10.L|gene42304|rna85148;TIMM10|timm10.S|gene6360|rna18620	99805.0	114539.0	108273.0	158810.0	119770.0	104320.0
4455	TIMM13|timm13.S|gene39015|rna80454;TIMM13|timm13.L|gene12780|rna37149	43988.5	24786.5	46137.25	30799.0	76492.0	62915.0
4456	TIMM21|timm21.S|gene11461|rna33313;TIMM21|timm21.L|gene1957|rna5694	32483.75	52765.0	39889.0	75790.5	21607.0	20286.0
4457	TIMM23|LOC108703381|gene35605|rna75644;TIMM23|timm23.L|gene5956|rna17428	10717.575	3870.45	12159.55	6712.25	22934.0	27664.0
4458	TIMM44|timm44.S|gene4649|rna13572	83976.75	59132.5	90493.0	86020.5	128120.0	115780.0
4459	TIMM50|timm50.S|gene13173|rna38308	139282.5	98670.5	125375.0	141550.0	181680.0	160260.0
4460	TIMM8A|timm8a.L|gene9257|rna26885	87301.0	30001.5	94870.25	40167.0	176160.0	141710.0
4461	TIMM8B|timm8b.L|gene46164|rna90805;TIMM8B|timm8b.S|gene20495|rna59853	115620.75	13592.95	120156.25	14039.0	239410.0	238200.0
4462	TIMM9|timm9.L|gene3697|rna10754;TIMM9|LOC108700471|gene46096|rna90725	281859.5	91097.0	304716.0	122980.0	619330.0	553920.0
4463	TIMMDC1|timmdc1.L|gene9956|rna28940	4724.725	2080.6	5482.925	2613.2	9056.1	9005.6
4464	TIPRL|tiprl.L|gene14174|rna41282;TIPRL|tiprl.S|gene2126|rna6171	40191.5	0.0	45931.5	0.0	101820.0	97817.0
4465	TJP1|LOC108712948|gene39525|rna81133	13170.45	5702.450000000001	14641.7	6299.7	23828.0	27859.0
4466	TJP2|LOC108714442|gene47420|rna92566;TJP2|tjp2.S|gene2546|rna7402;TJP3|tjp3.S|gene6118|rna17892;TJP3|tjp3.L|gene794|rna2319	34888.75	10675.7	29527.75	16172.0	57152.0	73436.0
4467	TJP2|tjp2.L|gene10513|rna30541	1578.3000000000002	2080.2	1114.675	2638.6499999999996	0.0	0.0
4468	TKT|tkt.L|gene2303|rna6710;TKT|tkt.S|gene6623|rna19371	699730.0	564350.0	800847.5	848540.0	1017500.0	893050.0
4469	TKT|tktl2.L|gene19044|rna55594	4207825.0	2184950.0	4321425.0	3146500.0	6933900.0	7196100.0
4470	TLE1|tle1.L|gene10490|rna30481;TLE1|LOC108706979|gene40915|rna83122	7757.175	8426.55	9867.425	14150.0	12612.0	12956.0
4471	TLE1|tle1.S|gene9877|rna28711;TLE4|tle4.S|gene3248|rna9415;TLE4|esg2-a|gene36376|rna76680	714.1	1007.625	572.775	2272.2	0.0	0.0
4472	TLE1|tle2.L|gene7487|rna21820	799.25	1527.25	846.4	3098.25	0.0	0.0
4473	TLE4|aes.S|gene17770|rna51936;TLE4|aes.L|gene7980|rna23272	16896.05	4086.05	13065.55	5384.65	52045.0	24145.0
4474	TLK1|tlk1.L|gene7531|rna21950;TLK1|tlk1.S|gene6540|rna19142;TLK2|tlk2.S|gene3890|rna11357;TLK2|tlk2.L|gene9955|rna28933	20517.125	4954.25	20238.475	5738.25	40687.0	35822.0
4475	TLL1|LOC100496293.L|gene35039|rna74816	531.75	0.0	852.1	0.0	2339.6	5710.3
4476	TLN1|LOC733283|gene3247|rna9412	1069370.0	504050.0	1094745.0	678380.0	1760200.0	1561200.0
4477	TLN1|tln2.S|gene44320|rna88152	53819.25	31359.0	53168.75	43773.5	79404.0	68088.0
4478	TLN2|tln2.L|gene11100|rna32261	318097.5	217835.0	219455.0	178570.0	395700.0	434910.0
4479	TLN2|tln2.S|gene10743|rna31224	32379.5	18371.0	30149.5	24648.5	42431.0	56855.0
4480	TM9SF2|tm9sf2.S|gene9838|rna28599;TM9SF2|tm9sf2.L|gene12545|rna36480;TM9SF2|LOC108698499|gene1416|rna4139;TM9SF2|LOC108700184|gene2314|rna6737	2314.125	3928.4	2257.4	6062.4	0.0	0.0
4481	TM9SF4|tm9sf4.L|gene13750|rna39989;TM9SF4|tm9sf4.S|gene6661|rna19494	30592.0	10955.0	35484.75	18253.0	73406.0	93485.0
4482	TMBIM6|tmbim6.S|gene894|rna2624;TMBIM6|tmbim6.L|gene7044|rna20567	6848.5	0.0	7887.0	0.0	12297.0	16780.0
4483	TMC3|LOC108712882|gene42396|rna85284;TMC3|LOC108710301|gene37237|rna77902	105188.0	57509.0	112742.75	83560.0	160450.0	149930.0
4484	TMCO1|tmco1.S|gene11137|rna32366	22781.925	8576.7	30260.225	13352.5	60856.0	77609.0
4485	TMCO7|LOC108714069|gene38204|rna79268	0.0	0.0	0.0	0.0	0.0	0.0
4486	TMED10|tmed10.L|gene1308|rna3814;TMED10|tmed10.L|gene4965|rna14508	20979.5	10572.35	21992.75	13433.5	36744.0	36546.0
4487	TMED4|tmed4.S|gene16514|rna48240;TMED4|tmed4.L|gene12953|rna37636	303565.0	158830.0	330347.5	199230.0	563360.0	535660.0
4488	TMED5|tmed5.L|gene14776|rna43109	7139.5	15275.5	8089.25	19585.0	0.0	0.0
4489	TMED7|tmed7.L|gene4840|rna14145;TMED7|tmed7.S|gene1410|rna4115	109873.5	48946.0	107527.25	64553.5	208120.0	214110.0
4490	TMED9|tmed9.L|gene20424|rna59658;TMED9|tmed9.S|gene15143|rna44198	105495.5	60289.0	123477.25	92628.0	258530.0	311890.0
4491	TMEM11|tmem11.L|gene10606|rna30811;TMEM11|tmem11.S|gene19594|rna57260	52701.0	28820.0	57319.5	38030.5	90307.0	85300.0
4492	TMEM120B|tmem120a.L|gene12807|rna37231	11196.875	8004.05	12006.175	12574.5	16864.0	16688.0
4493	TMEM126A|tmem126a.L|gene5260|rna15381	58533.5	58628.0	64619.0	64871.5	76759.0	73124.0
4494	TMEM128|tmem128.S|gene18473|rna53943	9799.0	0.0	12756.5	0.0	23409.0	19913.0
4495	TMEM141|LOC108698133|gene36011|rna76172	6446.5	11604.05	6773.5	16905.5	0.0	0.0
4496	TMEM143|LOC108696775|gene50596|rna97173	2126.7	3273.1499999999996	1777.275	4270.65	0.0	0.0
4497	TMEM143|tmem143.S|gene17224|rna50285	4391.875	1733.35	5011.65	2803.65	7462.4	7752.8
4498	TMEM189|ube2v1.L|gene43629|rna87135	334055.0	119723.5	341547.5	170350.0	613430.0	585460.0
4499	TMEM189|ube2v1.S|gene5050|rna14760	224915.0	112259.0	239290.0	142020.0	386880.0	391210.0
4500	TMEM199|tmem199.L|gene9088|rna26449	7032.75	10562.9	4656.95	11984.2	0.0	0.0
4501	TMEM2|cemip2.L|gene13408|rna39006	1579.0	0.0	2079.65	0.0	4931.4	4712.5
4502	TMEM2|cemip2.S|gene17179|rna50164	0.0	0.0	0.0	0.0	0.0	0.0
4503	TMEM205|tmem205.L|gene47235|rna92304	22681.0	0.0	24214.5	0.0	61441.0	53192.0
4504	TMEM214|tmem214.L|gene2078|rna6033;TMEM214|tmem214.S|gene16470|rna48118	82616.75	11572.1	86118.25	16930.5	174970.0	166120.0
4505	TMEM33|tmem33.L|gene20231|rna59065;TMEM33|tmem33.S|gene12651|rna36754	56979.75	53060.5	63835.5	68115.0	74873.0	75734.0
4506	TMEM38B|tmem38b.S|gene13334|rna38809	10744.75	16097.5	8322.5	20997.0	0.0	0.0
4507	TMEM43|tmem43-like.L|gene3560|rna10361	158102.25	25395.5	173604.5	31803.0	342220.0	308670.0
4508	TMEM48|ndc1.S|gene15210|rna44391	44835.25	45008.5	47877.5	55795.5	41775.0	39503.0
4509	TMEM55B|pip4p1.L|gene10812|rna31424;TMEM55B|LOC108707045|gene36204|rna76451	11278.0	10897.1	11717.25	16913.0	16317.0	18210.0
4510	TMEM63A|tmem63a.S|gene9830|rna28576	0.0	0.0	0.0	0.0	0.0	0.0
4511	TMEM65|LOC108719407|gene49234|rna95135;TMEM65|LOC108719760|gene34624|rna74250	10615.9	12752.5	10973.75	15262.0	8880.6	8750.1
4512	TMOD3|LOC100125668|gene48158|rna93633;TMOD2|tmod2.L|gene12506|rna36375	43958.0	20953.5	45986.0	32255.0	84287.0	97782.0
4513	TMOD3|tmod3.S|gene2233|rna6488	8942.7	5949.25	11737.275	13330.5	21773.0	28547.0
4514	TMPO|LOC108709472|gene38901|rna80281	162976.5	77128.5	184272.5	68506.5	214270.0	166220.0
4515	TMPO|tmpo.L|gene11832|rna34357;NoName-TF328426|tmpo.S|gene49612|rna95672	118955.5	48940.5	124845.5	70197.5	257030.0	272250.0
4516	TMTC3|tmtc3.L|gene17163|rna50116	17554.375	5823.05	19251.975	6159.700000000001	32542.0	32537.0
4517	TMX1|tmx1.S|gene2916|rna8458;TMX1|tmx1.L|gene20303|rna59288	16522.0	0.0	19599.5	0.0	40212.0	43229.0
4518	TMX2|tmx2.S|gene42276|rna85117	99006.25	64679.5	104515.5	81595.5	158520.0	138240.0
4519	TMX3|tmx3.S|gene17950|rna52470;TMX3|tmx3.L|gene1136|rna3299	105990.5	88885.0	106489.0	134420.0	143140.0	156490.0
4520	TNIK|Xelaev18024351m|gene26789|rna66294;TTN|LOC108702240|gene50308|rna96739;TTN|LOC108701256|gene11624|rna33762	69324.75	39017.0	71251.5	69135.5	130020.0	132580.0
4521	TNPO1|tnpo1.L|gene14252|rna41528;TNPO1|tnpo1.L|gene20022|rna58435	41758.5	41094.0	49004.75	57269.0	62595.0	63202.0
4522	TNPO2|tnpo2.S|gene5851|rna17140;TNPO2|tnpo2.L|gene19493|rna56967	66011.0	53045.0	78112.5	84455.5	125170.0	150470.0
4523	TNPO3|LOC108711249|gene47234|rna92300;TNPO3|tnpo3.S|gene35292|rna75218	51899.5	18951.0	61735.75	25826.5	120840.0	136350.0
4524	TOE1|toe1.L|gene13572|rna39503;TOE1|toe1.S|gene16260|rna47492	21980.25	19887.0	23468.5	29818.0	29366.0	35724.0
4525	TOLLIP|tollip.S|gene11718|rna34047;TOLLIP|tollip.L|gene14224|rna41439	71574.75	34663.5	77218.0	52063.5	137290.0	141020.0
4526	TOM1|tom1.L|gene14314|rna41696	21069.0	15804.5	20754.5	24497.0	28953.0	23659.0
4527	TOM1|tom1.S|gene10380|rna30171	2654.325	4450.2	2412.65	6049.299999999999	0.0	0.0
4528	TOM1L2|LOC108702323|gene35339|rna75289	943.9000000000001	1944.8500000000001	1046.4	2460.0	0.0	0.0
4529	TOM1L2|tom1l2.L|gene43255|rna86574	1434.6	1568.6	1601.675	1818.85	2401.0	2168.7
4530	TOMM20|tomm20.L|gene4765|rna13915	8043.025	5090.15	7912.4	7475.2	12783.0	11020.0
4531	TOMM20|tomm20.S|gene711|rna2076	33203.0	24654.5	36975.0	34659.5	53751.0	46518.0
4532	TOMM22|LOC108715774|gene41200|rna83540	20431.45	9471.8	21195.025	10219.7	47453.0	41063.0
4533	TOMM22|tomm22.L|gene39474|rna81068	401.3125	2007.45	1273.1	4939.9	0.0	0.0
4534	TOMM40|tomm40.S|gene3400|rna9893	15300.0	10724.75	18466.25	15280.0	25684.0	25945.0
4535	TOMM6|LOC108709455|gene46526|rna91334	60841.25	15500.5	67826.75	22127.5	142520.0	141640.0
4536	TOMM70A|tomm70.S|gene4771|rna13929	495357.5	149280.0	522500.0	212100.0	1075800.0	1092800.0
4537	TOP2A|top2a.L|gene3206|rna9276;TOP2B|top2b.S|gene19611|rna57307;TOP2B|top2b.L|gene15286|rna44614	172265.0	106219.5	190342.5	77846.5	225290.0	248880.0
4538	TOP3B|top3b.L|gene5861|rna17171	28048.75	16141.5	27831.0	26916.5	35685.0	35757.0
4539	TOR1AIP1|tor1aip1-like.L|gene15649|rna45695	1518.5625	376.87	1136.225	916.9649999999999	1960.7	2176.6
4540	TOR2A|tor2a.L|gene2725|rna7915;TOR2A|LOC108709579|gene42005|rna84716	3060.6	0.0	3971.0	0.0	8400.3	10945.0
4541	TOX4|tox4.L|gene16611|rna48529	2138.825	3516.7	1865.025	5395.85	0.0	0.0
4542	TP53BP1|tp53bp1.S|gene712|rna2078	1093.1275	1709.05	1468.0575	1999.0	2006.0	1770.4
4543	TP53I11|tp53i11.L|gene17487|rna51071;TP53I11|tp53i11.S|gene19536|rna57086	60745.25	37289.5	68152.0	53859.5	106750.0	98434.0
4544	TP53I3|tp53i3.S|gene18879|rna55108	106033.0	71926.5	116457.75	102671.0	164310.0	157630.0
4545	TP53RK|tp53rk.L|gene39312|rna80846	3849.75	0.0	3497.0	0.0	8090.6	8218.8
4546	TPD52|MGC131302|gene46795|rna91712	4836.15	0.0	6207.0	0.0	14144.0	19453.0
4547	TPD52|tpd52.L|gene39996|rna81808	14659.5	13125.5	13656.75	18768.0	15516.0	15873.0
4548	TPD52L2|tpd52l2.L|gene15451|rna45108	124531.25	35471.0	130274.25	43289.0	205780.0	209120.0
4549	TPD52L2|tpd52l2.S|gene1129|rna3286	10413.25	18328.5	10178.0	24657.5	0.0	0.0
4550	TPI1|tpi1.L|gene12836|rna37301	4399675.0	2565850.0	4486175.0	3498000.0	7505900.0	7505200.0
4551	TPI1|tpi1.S|gene8529|rna24825	2894775.0	1383550.0	3070200.0	1901900.0	5509700.0	5256600.0
4552	TPM3|tpm1.L|gene5362|rna15711;TPM1|xtm4|gene38864|rna80192	31256.825	4191.049999999999	34006.5	3888.5	94720.0	237760.0
4553	TPM3|tpm3.S|gene35741|rna75807;CON__Q3SX28;TPM2|tpm2.L|gene8585|rna24979;TPM2|tpm2.S|gene6152|rna17978	6584.5	0.0	6684.5	0.0	18984.0	27284.0
4554	TPM4|tpm3.S|gene5900|rna17287	180457.5	45361.5	189353.25	71601.0	377390.0	407690.0
4555	TPM4|tpm4.L|gene44079|rna87799;TPM3|tpm4.S|gene22052|rna61536;TPM4|tpm4.S|gene51016|rna97752	45442.0	42568.0	44130.75	85073.5	69938.0	84726.0
4556	TPMT|tpmt.L|gene7001|rna20445	36668.5	24086.0	40331.0	34117.5	62608.0	65809.0
4557	TPP1|tpp1.L|gene42146|rna84905	1069.8899999999999	427.725	855.19	1201.61	1006.6	1893.1
4558	TPP2|tpp2.L|gene12188|rna35409	4616.0	4368.45	4810.75	7204.25	9189.6	8587.6
4559	TPPP3|LOC108713495|gene35299|rna75231	7666.25	10416.95	7450.5	15872.0	0.0	0.0
4560	TPR|tpr.S|gene1645|rna4800;TPR|LOC108714510|gene43582|rna87068	419755.0	275390.0	484540.0	413785.0	774880.0	597910.0
4561	TPRG1|tprg1.L|gene11669|rna33920;TPRG1|tprg1.S|gene6279|rna18359	127187.25	41957.5	131691.25	61989.0	242540.0	239220.0
4562	TPRKB|tprkb.L|gene7124|rna20800	441.9125	1239.8	533.715	1565.45	0.0	0.0
4563	TPRKB|tprkb.S|gene6682|rna19559	14306.8	6927.15	15653.325	9136.25	25204.0	24317.0
4564	TPT1|tpt1.L|gene11149|rna32404	1828330.0	908155.0	1833697.5	1292300.0	3214800.0	3356100.0
4565	TPX2|tpx2.L|gene5530|rna16196;TPX2|Xelaev18046386m|gene29050|rna68562	61032.0	11015.25	68651.75	16290.5	142610.0	111220.0
4566	TPX2|tpx2.S|gene36153|rna76369	9101.1	11893.0	10145.75	23508.0	7855.3	5134.4
4567	TRA2A|tra2a.S|gene3651|rna10619	0.0	0.0	0.0	0.0	0.0	0.0
4568	TRA2B|tra2b.L|gene42188|rna84951;TRA2B|tra2b.L|gene22168|rna61653	10950.875	2283.7	13133.375	3412.65	32834.0	37779.0
4569	TRAF6|traf6.L|gene46243|rna90924;TRAF6|traf6.S|gene13530|rna39374	8667.75	14943.5	7956.75	24126.5	0.0	0.0
4570	TRAP1|trap1.L|gene11999|rna34870	65248.25	26097.5	70687.25	35912.5	133520.0	154760.0
4571	TRAPPC1|trappc1.S|gene15369|rna44851;TRAPPC1|trappc1.L|gene16586|rna48474	18829.3	22877.0	16174.95	32685.5	11067.0	11031.0
4572	TRAPPC11|trappc11.S|gene7791|rna22743;TRAPPC11|trappc11.L|gene17041|rna49793	163.855	75.0	0.0	347.805	0.0	0.0
4573	TRAPPC3|trappc3.S|gene50799|rna97459;TRAPPC3|LOC108707698|gene43431|rna86828	72370.75	43894.0	76118.25	74937.0	124330.0	131360.0
4574	TRAPPC4|trappc4.S|gene16929|rna49465	14956.675	5005.75	15657.025	8425.4	25732.0	26656.0
4575	TRAPPC5|trappc5.L|gene6335|rna18531	19565.975	3735.45	20081.6	5354.75	42501.0	47276.0
4576	TRAPPC8|trappc8.L|gene2363|rna6879;TRAPPC8|trappc8.S|gene4342|rna12657	5136.775	6198.799999999999	4100.725	10779.0	0.0	0.0
4577	TRAPPC9|trappc9.L|gene45417|rna89777	9368.925	4341.05	10273.05	8098.05	15913.0	14456.0
4578	TRIM2|trim2.S|gene4379|rna12750;TRIM2|trim2.L|gene4659|rna13606	3208.675	5909.5	2993.9	7178.75	0.0	0.0
4579	TRIM25|trim25.S|gene18583|rna54254	2384.525	3037.6	2314.0	5519.549999999999	0.0	0.0
4580	TRIM28|LOC108697714|gene42177|rna84939	38900.5	12621.75	44947.25	20139.5	99111.0	96440.0
4581	TRIM28|trim28.L|gene6587|rna19277	32298.25	22531.5	32464.5	33411.5	48112.0	54397.0
4582	TRIM29|trim29.L|gene5359|rna15703	17119.0	0.0	18876.5	0.0	71223.0	181870.0
